"대분류코드(L_CLASS_CD)","대분류명(L_CLASS_NM)","중분류코드(M_CLASS_CD)","중분류명(M_CLASS_NM)","소분류코드(S_CLASS_CD)","소분류명(S_CLASS_NM)","세부분류코드(DETAL_CLASS_CD)","세부분류명(DETAL_CLASS_NM)","통계청분류코드(STAT_CLASS_CD)","통계청분류명(STAT_CLASS_NM)"
"06","가전/디지털/컴퓨터","0608","휴대폰","060804","기기약정가입/선불통신","06080499","기타선불통신상품","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0608","휴대폰","060888","휴대폰세트및균일가","06088801","휴대폰세트","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0608","휴대폰","060888","휴대폰세트및균일가","06088802","휴대폰균일가","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0608","휴대폰","060899","기타휴대폰","06089999","기타휴대폰","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060901","이어폰/헤드폰","06090101","일반이어폰","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060901","이어폰/헤드폰","06090102","일반헤드폰","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060901","이어폰/헤드폰","06090103","블루투스이어폰","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060901","이어폰/헤드폰","06090104","블루투스헤드폰","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060901","이어폰/헤드폰","06090105","이어폰/헤드폰관련용품","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060901","이어폰/헤드폰","06090199","기타이어폰/헤드폰","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090201","미니컴포넌트","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090202","CD플레이어","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090203","카세트플레이어","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090204","턴테이블","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090205","라디오","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090206","MP3/MP4","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090207","전자사전","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090208","디지털학습기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090209","녹음기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090210","오디오/학습기관련용품","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060902","오디오/학습기","06090299","기타오디오/학습기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060999","기타음향기기","06099901","스피커","E","가정용품 및 가사 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060999","기타음향기기","06099902","홈시어터","E","가정용품 및 가사 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060999","기타음향기기","06099903","사운드바","E","가정용품 및 가사 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060999","기타음향기기","06099904","마이크/확성기","E","가정용품 및 가사 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060999","기타음향기기","06099906","기타음향기기관련용품","E","가정용품 및 가사 서비스"
"06","가전/디지털/컴퓨터","0609","음향기기","060999","기타음향기기","06099999","기타음향기기","E","가정용품 및 가사 서비스"
"06","가전/디지털/컴퓨터","0610","게임","061001","게임기본체","06100101","플레이스테이션본체","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061001","게임기본체","06100102","X-BOX본체","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061001","게임기본체","06100103","닌텐도본체","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061001","게임기본체","06100199","기타게임기본체","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061002","게임타이틀","06100201","플레이스테이션타이틀","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061002","게임타이틀","06100202","X-BOX타이틀","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061002","게임타이틀","06100203","닌텐도타이틀","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061002","게임타이틀","06100299","기타게임타이틀","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061003","게임주변기기","06100301","플레이스테이션주변기기","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061003","게임주변기기","06100302","X-BOX주변기기","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061003","게임주변기기","06100303","닌텐도주변기기","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061003","게임주변기기","06100399","기타게임주변기기","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0610","게임","061088","게임세트및균일가","06108801","게임세트","I","오락 및 문화"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061101","데스크탑","06110101","데스크탑","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061101","데스크탑","06110102","올인원PC","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061101","데스크탑","06110103","미니PC","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061102","노트북/태블릿","06110201","노트북","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061102","노트북/태블릿","06110202","태블릿","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110301","노트북가방/케이스","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110302","노트북보호필름","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110303","노트북스킨/키스킨","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110304","노트북거치대","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110305","노트북충전기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110306","노트북배터리","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110307","태블릿가방/케이스","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110308","태블릿보호필름","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110309","태블릿거치대","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110310","태블릿충전기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110311","태블릿배터리","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061103","노트북/태블릿액세서리","06110399","기타노트북/태블릿액세서리","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061104","모니터","06110401","일반모니터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061104","모니터","06110402","TV모니터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061104","모니터","06110403","커브드모니터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061105","모니터주변기기","06110501","모니터거치대","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061105","모니터주변기기","06110503","모니터받침대","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061105","모니터주변기기","06110599","기타모니터주변기기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061106","복합기/프린터","06110601","잉크젯복합기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061106","복합기/프린터","06110602","레이저복합기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061106","복합기/프린터","06110603","잉크젯프린터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061106","복합기/프린터","06110604","레이저프린터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061106","복합기/프린터","06110605","포토프린터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061106","복합기/프린터","06110606","라벨프린터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061107","프린터관련용품","06110701","잉크","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061107","프린터관련용품","06110702","토너","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061107","프린터관련용품","06110703","라벨프린터테이프","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061107","프린터관련용품","06110704","포토프린터인화지","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061107","프린터관련용품","06110799","기타프린터관련용품","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061109","PC부품","06110901","램(RAM)","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061109","PC부품","06110903","그래픽카드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061109","PC부품","06110908","ODD","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061109","PC부품","06110999","기타PC부품","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111001","키보드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111002","마우스","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111003","키보드마우스세트","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111004","마우스패드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111005","PC스피커","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111006","PC마이크","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111007","PC캠","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111008","공유기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111009","스위칭허브","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111010","분배기/선택기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111011","랜카드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111014","네트워크기기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061110","PC주변기기","06111099","기타PC주변기기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111101","영상/음성케이블","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111102","데이터케이블","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111103","랜케이블","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111104","전원케이블","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111105","충전케이블","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111106","변환케이블/컨버터","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111107","젠더","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061111","케이블/젠더","06111199","기타케이블/젠더","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061112","소프트웨어","06111201","운영체제","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061112","소프트웨어","06111202","오피스","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061112","소프트웨어","06111299","기타소프트웨어","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111301","외장SSD","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111302","외장HDD","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111303","네트워크하드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111304","SD카드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111306","메모리스틱/듀오","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111307","MicroSD카드","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111308","USB메모리","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111309","CF메모리","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061113","저장장치","06111399","기타저장장치","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061114","저장장치관련용품","06111402","네트워크하드케이스","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061114","저장장치관련용품","06111404","USB허브","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061114","저장장치관련용품","06111405","메모리카드리더기","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061114","저장장치관련용품","06111406","기타저장장치관련용품","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061115","공미디어","06111501","공CD","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061115","공미디어","06111502","공DVD","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061115","공미디어","06111504","공테이프","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061115","공미디어","06111505","공미디어보관케이스","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061115","공미디어","06111599","기타공미디어","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061188","컴퓨터세트및균일가","06118801","컴퓨터세트","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061188","컴퓨터세트및균일가","06118802","컴퓨터균일가","L","기타 상품 및 서비스"
"06","가전/디지털/컴퓨터","0611","컴퓨터","061199","기타컴퓨터","06119999","기타컴퓨터","L","기타 상품 및 서비스"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010101","타이어","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010102","스노우체인","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010103","차량용 윤활제","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010104","엔진오일","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010105","부동액","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010106","연료첨가제","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010107","성에제거제","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010108","와이퍼","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010109","라이트/소켓","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010110","차량용 필터","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010111","차량용 밧데리","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010112","사고처리용품","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010113","차량관리용품","G","교통"
"07","내구소비재","0701","차량용품","070101","정비/안전용품","07010199","기타정비/안전용품","G","교통"
"07","내구소비재","0701","차량용품","070102","세차용품","07010201","코팅및왁스","G","교통"
"07","내구소비재","0701","차량용품","070102","세차용품","07010202","워셔액","G","교통"
"07","내구소비재","0701","차량용품","070102","세차용품","07010203","차량용 청소기/광택기","G","교통"
"07","내구소비재","0701","차량용품","070102","세차용품","07010204","차량용 세정제","G","교통"
"07","내구소비재","0701","차량용품","070102","세차용품","07010205","차량용 청소도구","G","교통"
"07","내구소비재","0701","차량용품","070102","세차용품","07010299","기타세차용품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010301","핸들용품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010302","룸미러/보조미러","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010303","햇빛가리개","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010304","가드용품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010305","차량트렁크용품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010306","페달관련용품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010308","카수납정리용품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010309","카액세서리소품","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010310","카시트및방석","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010311","카매트","G","교통"
"07","내구소비재","0701","차량용품","070103","카액세서리/카시트","07010399","기타카액세서리/카시트","G","교통"
"07","내구소비재","0701","차량용품","070104","네비/하이패스/블랙박스","07010401","네비게이션","G","교통"
"07","내구소비재","0701","차량용품","070104","네비/하이패스/블랙박스","07010402","블랙박스","G","교통"
"07","내구소비재","0701","차량용품","070104","네비/하이패스/블랙박스","07010403","하이패스","G","교통"
"07","내구소비재","0701","차량용품","070104","네비/하이패스/블랙박스","07010499","기타네비/하이패스/블랙박스","G","교통"
"07","내구소비재","0701","차량용품","070188","차량용품세트및균일가","07018801","차량용품세트","G","교통"
"07","내구소비재","0701","차량용품","070199","기타차량용품","07019901","차량전자소품","G","교통"
"07","내구소비재","0701","차량용품","070199","기타차량용품","07019902","오토바이용품","G","교통"
"07","내구소비재","0701","차량용품","070199","기타차량용품","07019999","기타차량용품","G","교통"
"07","내구소비재","0702","광학/사진관련용품","070201","사진용품","07020104","필름","I","오락 및 문화"
"07","내구소비재","0702","광학/사진관련용품","070202","광학용품","07020201","쌍안경","I","오락 및 문화"
"07","내구소비재","0702","광학/사진관련용품","070202","광학용품","07020202","망원경","I","오락 및 문화"
"07","내구소비재","0702","광학/사진관련용품","070202","광학용품","07020203","현미경","I","오락 및 문화"
"07","내구소비재","0702","광학/사진관련용품","070202","광학용품","07020299","기타광학용품","I","오락 및 문화"
"08","건강/의료용품","0802","건강관리용품","080201","구강건강관리","08020102","치석제거기","F","보건"
"08","건강/의료용품","0802","건강관리용품","080201","구강건강관리","08020103","치아미백용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080201","구강건강관리","08020199","기타구강건강관리","F","보건"
"08","건강/의료용품","0802","건강관리용품","080202","호흡/수면건강관리","08020202","수면안대","F","보건"
"08","건강/의료용품","0802","건강관리용품","080202","호흡/수면건강관리","08020203","코곯이방지용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080202","호흡/수면건강관리","08020204","석션기/네블라이저","F","보건"
"08","건강/의료용품","0802","건강관리용품","080202","호흡/수면건강관리","08020299","기타호흡/수면건강관리","F","보건"
"08","건강/의료용품","0802","건강관리용품","080203","눈건강관리","08020301","렌즈관리용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080203","눈건강관리","08020302","식염수","F","보건"
"08","건강/의료용품","0802","건강관리용품","080203","눈건강관리","08020303","아이마스크","F","보건"
"08","건강/의료용품","0802","건강관리용품","080203","눈건강관리","08020399","기타눈건강관리","F","보건"
"08","건강/의료용품","0802","건강관리용품","080204","건강액세서리","08020401","건강팔찌/발찌","F","보건"
"08","건강/의료용품","0802","건강관리용품","080204","건강액세서리","08020402","건강목걸이","F","보건"
"08","건강/의료용품","0802","건강관리용품","080204","건강액세서리","08020403","건강패치","F","보건"
"08","건강/의료용품","0802","건강관리용품","080204","건강액세서리","08020499","기타건강액세서리","F","보건"
"08","건강/의료용품","0802","건강관리용품","080205","보호대/교정용품","08020501","의료용 보호대","F","보건"
"08","건강/의료용품","0802","건강관리용품","080205","보호대/교정용품","08020502","발/발톱교정기","F","보건"
"08","건강/의료용품","0802","건강관리용품","080205","보호대/교정용품","08020503","스포츠밴드/보호대","F","보건"
"08","건강/의료용품","0802","건강관리용품","080205","보호대/교정용품","08020504","의료용 압박스타킹","F","보건"
"08","건강/의료용품","0802","건강관리용품","080205","보호대/교정용품","08020505","깁스용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080205","보호대/교정용품","08020599","기타보호대/교정용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080206","실버/재활용품","08020602","재활운동기구","F","보건"
"08","건강/의료용품","0802","건강관리용품","080206","실버/재활용품","08020603","환자간병용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080206","실버/재활용품","08020604","보행보조용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080206","실버/재활용품","08020605","시력보조용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080206","실버/재활용품","08020606","청각보조용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080206","실버/재활용품","08020699","기타실버/재활용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080207","금연보조용품","08020702","전자담배","F","보건"
"08","건강/의료용품","0802","건강관리용품","080207","금연보조용품","08020799","기타금연보조용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020801","소독용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020802","약통/구급함","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020803","반창고/밴드","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020804","파스","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020805","소화제/진통제","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020806","임신테스트기","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020807","성인용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020808","한방의료용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080208","일반의약외품","08020899","기타일반의약외품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080299","기타건강관리용품","08029901","손발관리용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080299","기타건강관리용품","08029902","두피/모발관리용품","F","보건"
"08","건강/의료용품","0802","건강관리용품","080299","기타건강관리용품","08029999","기타건강관리용품","F","보건"
"09","의류/패션잡화/신발","0901","의류","090101","여성의류","09010111","여성조끼","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090101","여성의류","09010199","기타여성의류","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090102","남성의류","09010208","남성바지","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090102","남성의류","09010209","남성티셔츠","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090103","유아동의류","09010313","아동츄리닝","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090103","유아동의류","09010399","기타유아동의류","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090108","양말/스타킹/레깅스","09010807","스타킹/풋커버","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090109","스포츠/레저웨어","09010907","아동수영복","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090109","스포츠/레저웨어","09010999","기타스포츠/레저웨어","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090188","의류세트및균일가","09018801","의류세트","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090188","의류세트및균일가","09018802","의류균일가","C","의류 및 신발"
"09","의류/패션잡화/신발","0901","의류","090199","기타의류","09019999","기타의류","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090201","핸드백/지갑","09020101","숄더백/토드백","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090201","핸드백/지갑","09020102","클러치/파우치","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090201","핸드백/지갑","09020103","여성지갑","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090201","핸드백/지갑","09020104","남성지갑","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090201","핸드백/지갑","09020105","힙쌕/허리쌕","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090201","핸드백/지갑","09020199","기타핸드백/지갑","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020201","캐주얼백팩","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020202","캐주얼소품백","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020203","여행가방","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020204","서류가방","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020205","학생/보조가방","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020206","아동가방","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090202","가방류","09020299","기타가방류","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020301","반지","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020302","목걸이","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020303","귀걸이","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020304","팔찌/발찌","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020305","브로치/팬던트","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020308","보석액세서리세트","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090203","보석액세서리","09020399","기타보석액세서리","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090204","시즌패션잡화","09020401","장갑","C","의류 및 신발"
"09","의류/패션잡화/신발","0902","패션잡화","090204","시즌패션잡화","09020402","모자","C","의류 및 신발"
